id_cliente,nome,cidade,estado
1475,,São Paulo,SP
1476,Thiago Silva,Salvador,BA
1477,Juliana Martins,Salvador,Ba
1478,Fernanda Ribeiro,Goiânia,
1479,Camila Oliveira,Salvador,BA
1480,Maria Rocha,Brasília,DF
1481,Bruno Silva,Recife,PE
1482,Gabriel Gomes,Salvador,BA
1483,Carlos Pereira,Salvador,BA
1484,Renato Costa,Goiânia,GO
1485,Lucas Barbosa,Rio de Janeiro,RJ
1486,Camila Mendes,São Paulo,SP
1487,Fernanda Santos,Goiânia,
1488,Pedro Barbosa,Brasília,DF
1489,Camila Ribeiro,Brasília,DF
1490,Patricia Gomes,Porto Alegre,RS
1491,Larissa Costa,São Paulo,SP
1492,Mariana Barbosa,Belo Horizonte,MG
1493,Rafael Mendes,Fortaleza,CE
1494,Patricia Souza,Fortaleza,CE
1495,Fernanda Lima,Porto Alegre,RS
1496,Pedro Pereira,Brasília,DF
1497,Mariana Mendes,Goiânia,GO
1498,Ana Pereira,São Paulo,SP
1499,Rafael Barbosa,Fortaleza,CE
1500,Maria Pereira,Curitiba,PR
1501,,Porto Alegre,RS
1502,Maria Barbosa,São Paulo,Sp
1503,Renato Ribeiro,Rio de Janeiro,RJ
1504,Juliana Santos,Brasília,DF
1505,Ana Alves,Rio de Janeiro,RJ
1506,Carlos Mendes,Recife,PE
1507,Carlos Carvalho,Salvador,BA
1508,Fernanda Martins,Belo Horizonte,MG
1509,Bruno Rocha,Brasília,DF
1510,Beatriz Ferreira,Rio de Janeiro,RJ
1511,Fernanda Mendes,Curitiba,PR
1512,Camila Silva,Goiânia,go
1513,Maria Alves,Porto Alegre,RS
1514,Juliana Oliveira,Fortaleza,CE
1515,Gabriel Silva,Brasília,DF
1516,Camila Santos,Belo Horizonte,MG
1517,Mariana Rocha,Salvador,BA
1518,Patricia Souza,Porto Alegre,RS
1519,Beatriz Barbosa,Brasília,DF
1520,Patricia Oliveira,Curitiba,PR
1521,Juliana Martins,Goiânia,GO
1522,Renato Rocha,São Paulo,SP
1523,Mariana Rocha,,pr
1524,Camila Carvalho,Goiânia,
1525,Diego Lima,Goiânia,GO
1526,Renato Rocha,Recife,PE
1527,Mariana Carvalho,Porto Alegre,RS
1528,Mariana Gomes,Brasília,DF
1529,Fernanda Silva,São Paulo,SP
1530,Fernanda Santos,Recife,PE
1531,Mariana Souza,Brasília,DF
1532,Ana Santos,Salvador,BA
1533,João Martins,Recife,PE
1534,Fernanda Pereira,Belo Horizonte,MG
1535,Bruno Ribeiro,Recife,PE
1536,Lucas Pereira,Porto Alegre,RS
1537,Mariana Martins,,pr
1538,Fernanda Rocha,Belo Horizonte,MG
1539,Rafael Santos,São Paulo,SP
1540,Gabriel Pereira,Brasília,DF
1541,Bruno Santos,Rio de Janeiro,RJ
1542, Fernanda Barbosa ,Salvador,BA
1543,Amanda Souza,São Paulo,SP
1544,Camila Gomes,Salvador,BA
1545,Maria Costa,Porto Alegre,RS
1546,Renato Rocha,Curitiba,
1547,Patricia Lima,Porto Alegre,RS
1548, Ana Barbosa ,Porto Alegre,RS
1549,Camila Mendes,Goiânia,GO
1550,Diego Carvalho,Brasília,DF
1551,Beatriz Lima,Fortaleza,CE
1552,Rafael Souza,Belo Horizonte,MG
1553,Maria Barbosa,Porto Alegre,RS
1554,Carlos Barbosa,São Paulo,SP
1555,Larissa Barbosa,Recife,PE
1556,Ana Oliveira,Salvador,
1557,Mariana Costa,Fortaleza,CE
1558,Thiago Pereira,Goiânia,GO
1559,,Goiânia,GO
1560,Fernanda Barbosa,Rio de Janeiro,RJ
1561,,Rio de Janeiro,RJ
1562,Carlos Carvalho,,pr
1563,Beatriz Rocha,Porto Alegre,RS
1564,,São Paulo,SP
1565,Renato Lima,Belo Horizonte,MG
1566,Camila Carvalho,São Paulo,SP
1567,Amanda Gomes,Rio de Janeiro,RJ
1568,Gabriel Santos,São Paulo,SP
1569,Gabriel Ribeiro,Curitiba,PR
1570,Patricia Ribeiro,Goiânia,GO
1571,Juliana Pereira,Recife,PE
1572,Bruno Martins,Rio de Janeiro,RJ
1573,Amanda Costa,Brasília,DF
1574,Diego Carvalho,Recife,PE
1575,Ana Barbosa,Fortaleza,CE
1576,Camila Rocha,Brasília,Df
1577,Camila Lima,Curitiba,PR
1578,Fernanda Martins,Porto Alegre,RS
1579,Maria Oliveira,Fortaleza,CE
1580,Thiago Mendes,Salvador,BA
1581,Diego Silva,Rio de Janeiro,RJ
1582,Mariana Gomes,São Paulo,
1583,Camila Carvalho,Goiânia,GO
1584,Rafael Mendes,Salvador,BA
1585,Mariana Pereira,Curitiba,Pr
1586,Bruno Oliveira,Brasília,DF
1587,,,rj
1588,Rafael Gomes,Goiânia,GO
1589,Amanda Ferreira,Brasília,DF
1590,Ana Silva,Belo Horizonte,MG
1591,,Belo Horizonte,MG
1592,Ana Alves,Brasília,DF
1593,Larissa Pereira,Rio de Janeiro,RJ
1594,Beatriz Martins,São Paulo,SP
1595,Rafael Barbosa,,pe
1596,Fernanda Pereira,Porto Alegre,RS
1597,Maria Carvalho,São Paulo,SP
1598,Patricia Martins,Recife,PE
1599,Larissa Ribeiro,São Paulo,SP
1600,Thiago Barbosa,Belo Horizonte,MG
1601,Patricia Carvalho,Fortaleza,Ce
1602,Patricia Barbosa,Rio de Janeiro,RJ
1603,Juliana Rocha,,df
1604,Lucas Barbosa,Salvador,BA
1605,Thiago Carvalho,Goiânia,GO
1606,Rafael Lima,Porto Alegre,RS
1607,Patricia Ferreira,Recife,PE
1608,Amanda Pereira,Porto Alegre,RS
1609,Beatriz Lima,Curitiba,PR
1610,Carlos Martins,Recife,PE
1611,Maria Silva,Salvador,BA
1612,Mariana Costa,Fortaleza,ce
1613, Patricia Oliveira ,Goiânia,GO
1614,Beatriz Mendes,Salvador,BA
1615,Larissa Mendes,Curitiba,PR
1616,Amanda Oliveira,São Paulo,SP
1617,Rafael Oliveira,Rio de Janeiro,RJ
1618,Carlos Souza,Fortaleza,CE
1619,Lucas Ferreira,Curitiba,PR
1620,Diego Barbosa,Rio de Janeiro,RJ
1621,Ana Oliveira,Belo Horizonte,MG
1622,João Alves,Recife,PE
1623,Pedro Mendes,Salvador,BA
1624,Fernanda Lima,Fortaleza,CE
1625,Patricia Martins,Brasília,DF
1626,Diego Ferreira,São Paulo,SP
1627,Diego Santos,Rio de Janeiro,RJ
1628,Mariana Martins,São Paulo,SP
1629, Ana Souza ,Fortaleza,CE
1630,Larissa Ribeiro,Salvador,BA
1631,,Porto Alegre,RS
1632,Ana Gomes,Recife,PE
1633,Amanda Rocha,Salvador,BA
1634,Gabriel Pereira,Porto Alegre,
1635,Gabriel Lima,Fortaleza,CE
1636,Pedro Ribeiro,Fortaleza,CE
1637,João Silva,Fortaleza,CE
1638,Camila Martins,Fortaleza,CE
1639, Juliana Mendes ,Fortaleza,CE
1640, Carlos Rocha ,Porto Alegre,RS
1641,,Salvador,BA
1642,Thiago Alves,Salvador,BA
1643,Thiago Lima,Brasília,DF
1644,Renato Pereira,Salvador,BA
1645,Patricia Martins,Rio de Janeiro,
1646,Ana Barbosa,Belo Horizonte,MG
1647,Diego Gomes,Goiânia,GO
1648,Bruno Barbosa,Brasília,DF
1649,Beatriz Martins,Curitiba,PR
1650,Rafael Lima,Fortaleza,CE
1651,Lucas Rocha,Recife,pe
1652,Larissa Ferreira,Rio de Janeiro,RJ
1653,Carlos Ferreira,Goiânia,GO
1654,Carlos Ferreira,Porto Alegre,RS
1655,Beatriz Silva,Curitiba,PR
1656,Maria Ribeiro,Porto Alegre,RS
1657,Beatriz Silva,Rio de Janeiro,RJ
1658, Maria Martins ,Recife,PE
1659,Renato Gomes,Recife,PE
1660,Ana Lima,Fortaleza,CE
1661,Rafael Lima,Salvador,
1662,Amanda Martins,Brasília,DF
1663,Larissa Souza,Recife,PE
1664,Mariana Silva,Goiânia,GO
1665,Camila Oliveira,Fortaleza,
1666,Larissa Souza,Goiânia,GO
1667,Diego Silva,Rio de Janeiro,RJ
1668,João Mendes,Belo Horizonte,MG
1669,Thiago Rocha,Rio de Janeiro,RJ
1670,Gabriel Souza,Recife,PE
1671,,Brasília,DF
1672,,Fortaleza,CE
1673,Carlos Oliveira,Fortaleza,CE
1674,Bruno Santos,Curitiba,PR
1675,Mariana Souza,Goiânia,GO
1676,Maria Ribeiro,Brasília,
1677,Renato Mendes,Brasília,DF
1678,Maria Pereira,Belo Horizonte,MG
1679,Beatriz Gomes,Rio de Janeiro,RJ
1680,Larissa Martins,Rio de Janeiro,RJ
1681,Fernanda Silva,Porto Alegre,RS
1682,Carlos Alves,Fortaleza,CE
1683,Thiago Martins,Recife,
1684,Lucas Lima,Salvador,BA
1685,Fernanda Martins,Fortaleza,CE
1686,,Recife,PE
1687,Mariana Silva,São Paulo,SP
1688,Amanda Mendes,Brasília,DF
1689,Lucas Ribeiro,São Paulo,SP
1690,Pedro Ribeiro,Rio de Janeiro,RJ
1691,Ana Mendes,Brasília,DF
1692,Renato Carvalho,Porto Alegre,RS
1693,Bruno Alves,Salvador,BA
1694,Amanda Carvalho,São Paulo,SP
1695,João Barbosa,São Paulo,SP
1696,Patricia Barbosa,Brasília,DF
1697,Pedro Silva,Recife,PE
1698,Gabriel Ferreira,Brasília,DF
1699,João Oliveira,Recife,PE
1700,João Alves,São Paulo,SP
1701,Juliana Pereira,Rio de Janeiro,RJ
1702,Fernanda Alves,Recife,PE
1703, Beatriz Pereira ,São Paulo,SP
1704,Gabriel Oliveira,Porto Alegre,RS
1705,Larissa Pereira,Goiânia,GO
1706,Mariana Santos,Goiânia,GO
1707, Bruno Alves ,Fortaleza,CE
1708,João Mendes,Fortaleza,CE
1709,,Brasília,DF
1710,Maria Carvalho,Brasília,DF
1711,Carlos Rocha,Recife,PE
1712,Fernanda Souza,Porto Alegre,RS
1713,Renato Silva,Brasília,DF
1714,Thiago Silva,Belo Horizonte,MG
1715,Pedro Alves,Belo Horizonte,MG
1716,Carlos Silva,Recife,PE
1717,,Salvador,BA
1718,Beatriz Alves,Salvador,BA
1719,Diego Alves,Rio de Janeiro,RJ
1720,Carlos Rocha,Goiânia,GO
1721,Maria Gomes,Salvador,BA
1722,Ana Souza,Recife,Pe
1723,Patricia Santos,Rio de Janeiro,RJ
1724,Camila Gomes,Brasília,
1725,Fernanda Silva,Recife,PE
1726,Amanda Oliveira,Salvador,BA
1727,João Rocha,Fortaleza,CE
1728,Carlos Silva,Goiânia,GO
1729,Lucas Lima,Fortaleza,CE
1730,Amanda Rocha,Curitiba,PR
1731,Maria Lima,Porto Alegre,RS
1732,Juliana Ribeiro,Goiânia,GO
1733,Ana Barbosa,Porto Alegre,RS
1734,João Lima,São Paulo,SP
1735,Larissa Souza,Brasília,DF
1736,Lucas Santos,Salvador,BA
1737,Rafael Carvalho,Goiânia,GO
1738,Camila Martins,Salvador,BA
1739,Maria Barbosa,Belo Horizonte,MG
1740,Fernanda Rocha,Goiânia,GO
1741,Renato Gomes,Belo Horizonte,MG
1742,João Ferreira,São Paulo,Sp
1743, Carlos Lima ,Porto Alegre,RS
1744,Juliana Souza,São Paulo,SP
1745,Fernanda Mendes,Curitiba,PR
1746,Mariana Pereira,São Paulo,SP
1747,Carlos Silva,Curitiba,PR
1748,Carlos Carvalho,Belo Horizonte,MG
1749,Juliana Costa,Fortaleza,CE
1750,Patricia Santos,Rio de Janeiro,RJ
1751,Lucas Pereira,Fortaleza,CE
1752,Amanda Martins,Belo Horizonte,MG
1753,Thiago Pereira,Fortaleza,CE
1754,Fernanda Souza,Porto Alegre,RS
1755,Thiago Barbosa,Belo Horizonte,MG
1756,Amanda Santos,Curitiba,PR
1757,Diego Ferreira,Recife,PE
1758,Juliana Barbosa,Recife,PE
1759,Thiago Souza,Belo Horizonte,MG
1760,Fernanda Gomes,Belo Horizonte,MG
1761,Thiago Costa,Salvador,BA
1762,Pedro Ribeiro,Recife,PE
1763,Maria Rocha,Fortaleza,CE
1764,Rafael Martins,Brasília,DF
1765,Bruno Gomes,São Paulo,SP
1766,Pedro Ferreira,Rio de Janeiro,RJ
1767,Larissa Santos,Porto Alegre,RS
1768,Pedro Ferreira,São Paulo,SP
1769,Renato Mendes,Porto Alegre,RS
1770,Bruno Pereira,Goiânia,GO
1771,Larissa Mendes,São Paulo,SP
1772,Juliana Gomes,Brasília,DF
1773,João Barbosa,Fortaleza,CE
1774,Gabriel Alves,Belo Horizonte,MG
1775,Fernanda Rocha,Recife,PE
1776,Lucas Martins,Brasília,DF
1777,Larissa Silva,Salvador,BA
1778,Camila Silva,Recife,PE
1779,Renato Alves,Brasília,DF
1780,Larissa Ribeiro,Salvador,BA
1781,Maria Lima,Curitiba,PR
1782,Thiago Gomes,Brasília,DF
1783,Larissa Gomes,Belo Horizonte,MG
1784,Rafael Ribeiro,Rio de Janeiro,RJ
1785,Mariana Souza,Goiânia,GO
1786,Pedro Gomes,Porto Alegre,RS
1787,Diego Santos,Recife,Pe
1788,Mariana Carvalho,Brasília,DF
1789,Ana Martins,Recife,PE
1790,Lucas Lima,Belo Horizonte,MG
1791,Beatriz Costa,Goiânia,GO
1792,Lucas Rocha,Porto Alegre,RS
1793,Rafael Santos,Brasília,DF
1794,Renato Barbosa,Recife,PE
1795, Pedro Ribeiro ,Recife,PE
1796,Camila Gomes,Goiânia,GO
1797,Patricia Alves,Curitiba,PR
1798,Rafael Gomes,Curitiba,PR
1799,Maria Alves,Curitiba,PR
1800,Camila Santos,Belo Horizonte,MG
1801,Larissa Oliveira,Salvador,Ba
1802,Renato Martins,Recife,PE
1803,Maria Rocha,São Paulo,Sp
1804,Rafael Gomes,Salvador,BA
1805,Gabriel Souza,São Paulo,SP
1806,Ana Carvalho,Recife,PE
1807, Larissa Alves ,Recife,PE
1808,Mariana Costa,São Paulo,SP
1809,Carlos Gomes,Curitiba,Pr
1810,Bruno Lima,Recife,PE
1811,Maria Pereira,Recife,PE
1812,Diego Oliveira,Brasília,DF
1813,Amanda Silva,São Paulo,SP
1814,Fernanda Ferreira,Belo Horizonte,MG
1815,,São Paulo,SP
1816,Lucas Santos,Belo Horizonte,MG
1817,Mariana Costa,São Paulo,SP
1818,Renato Carvalho,Fortaleza,CE
1819,Larissa Gomes,Brasília,DF
1820,Juliana Carvalho,,pr
1821,João Gomes,Belo Horizonte,MG
1822, Bruno Ferreira ,São Paulo,Sp
1823,Camila Barbosa,Rio de Janeiro,RJ
1824,Thiago Costa,Porto Alegre,RS
1825,Gabriel Lima,Salvador,BA
1826,Renato Barbosa,Rio de Janeiro,RJ
1827,Thiago Rocha,Brasília,DF
1828,Diego Silva,,mg
1829,Carlos Ribeiro,Belo Horizonte,MG
1830,Amanda Santos,São Paulo,SP
1831,Lucas Lima,Brasília,DF
1832, Amanda Rocha ,Salvador,BA
1833,Maria Martins,Porto Alegre,RS
1834,Renato Carvalho,Belo Horizonte,MG
1835, Fernanda Alves ,Goiânia,GO
1836,Mariana Rocha,São Paulo,Sp
1837,Lucas Souza,Curitiba,PR
1838,Mariana Pereira,Belo Horizonte,MG
1839,Rafael Ribeiro,Curitiba,PR
1840,Mariana Alves,Porto Alegre,RS
1841,Lucas Mendes,Recife,
1842,Gabriel Gomes,Curitiba,PR
1843,Amanda Martins,Curitiba,PR
1844,João Gomes,Brasília,DF
1845,Camila Lima,Fortaleza,CE
1846,Rafael Ribeiro,Recife,PE
1847,Beatriz Santos,Salvador,BA
1848,Ana Pereira,,sp
1849,Juliana Barbosa,Brasília,DF
1850,Juliana Gomes,Recife,PE
1851,Pedro Martins,São Paulo,SP
1852,Thiago Costa,Belo Horizonte,MG
1853,Juliana Barbosa,Salvador,BA
1854,Patricia Alves,Belo Horizonte,MG
1855,Juliana Silva,Curitiba,PR
1856,Ana Mendes,Belo Horizonte,MG
1857,Mariana Silva,Rio de Janeiro,RJ
1858,Gabriel Gomes,Goiânia,GO
1859,Lucas Martins,Curitiba,PR
1860,Camila Gomes,Goiânia,GO
1861,Pedro Oliveira,Goiânia,GO
1862,Ana Mendes,Belo Horizonte,MG
1863,Camila Silva,Curitiba,PR
1864,,Rio de Janeiro,RJ
1865,Patricia Ribeiro,Brasília,DF
1866,Ana Pereira,Recife,PE
1867,Rafael Pereira,Curitiba,PR
1868,Lucas Mendes,Brasília,DF
1869,Carlos Costa,Rio de Janeiro,RJ
1870,Bruno Santos,,ba
1871,Beatriz Oliveira,São Paulo,Sp
1872,João Souza,Rio de Janeiro,RJ
1873,Gabriel Mendes,Recife,PE
1874,Patricia Carvalho,Salvador,BA
1875,Renato Alves,Salvador,BA
1876,Maria Ferreira,Salvador,BA
1877,,Brasília,DF
1878,Ana Silva,Goiânia,GO
1879,Fernanda Ferreira,Recife,PE
1880,Beatriz Martins,,mg
1881,Renato Silva,Salvador,BA
1882,Renato Rocha,Belo Horizonte,MG
1883,Amanda Santos,Salvador,BA
1884,Beatriz Oliveira,Brasília,DF
1885,Ana Souza,Curitiba,PR
1886,Larissa Rocha,Curitiba,PR
1887,Beatriz Alves,Belo Horizonte,MG
1888,Pedro Oliveira,Brasília,DF
1889,,Salvador,BA
1890,Fernanda Mendes,Recife,PE
1891,Ana Barbosa,Rio de Janeiro,RJ
1892,Fernanda Santos,Salvador,BA
1893,Gabriel Martins,Belo Horizonte,MG
1894,Pedro Oliveira,Rio de Janeiro,RJ
1895,Lucas Oliveira,Goiânia,GO
1896,Gabriel Silva,Porto Alegre,Rs
1897,Gabriel Martins,Salvador,BA
1898,Ana Alves,Rio de Janeiro,RJ
1899,Rafael Carvalho,Curitiba,PR
1900,Fernanda Barbosa,Recife,PE
1901,Maria Carvalho,Porto Alegre,RS
1902,Bruno Barbosa,Belo Horizonte,MG
1903,Gabriel Souza,Salvador,BA
1904,Fernanda Souza,Curitiba,PR
1905,Camila Costa,São Paulo,SP
1906,Beatriz Ferreira,Brasília,DF
1907,Camila Ribeiro,Belo Horizonte,MG
1908,Carlos Lima,Salvador,BA
1909,Maria Ribeiro,Recife,PE
1910,Rafael Barbosa,Porto Alegre,RS
1911,Lucas Silva,Salvador,BA
1912,Ana Gomes,Brasília,DF
1913,Maria Oliveira,Salvador,BA
1914,Maria Oliveira,Fortaleza,CE
1915,Ana Gomes,Belo Horizonte,mg
1916,Beatriz Ribeiro,Goiânia,GO
1917,Gabriel Santos,Recife,PE
1918,Bruno Rocha,,ba
1919,Carlos Barbosa,Fortaleza,CE
1920,Thiago Barbosa,Porto Alegre,RS
1921,Thiago Costa,Brasília,DF
1922,Patricia Ribeiro,Goiânia,GO
1923,Larissa Costa,Brasília,DF
1924,,Fortaleza,CE
1925,Diego Barbosa,Rio de Janeiro,RJ
1926,Carlos Pereira,Rio de Janeiro,RJ
1927,Mariana Silva,Fortaleza,CE
1928,Maria Lima,Goiânia,GO
1929,Larissa Mendes,São Paulo,
1930,Camila Ferreira,Fortaleza,CE
1931,João Alves,Porto Alegre,rs
1932,Camila Rocha,Curitiba,PR
1933,Diego Ferreira,Goiânia,GO
1934,Carlos Souza,Belo Horizonte,mg
1935,Lucas Lima,Goiânia,GO
1936,Bruno Lima,Goiânia,GO
1937,Bruno Gomes,Curitiba,PR
1938,Bruno Martins,Curitiba,PR
1939, Bruno Pereira ,Salvador,BA
1940,Diego Costa,Brasília,DF
1941,Patricia Gomes,São Paulo,SP
1942,Bruno Oliveira,Fortaleza,CE
1943,Pedro Carvalho,Rio de Janeiro,RJ
1944,Bruno Lima,Belo Horizonte,MG
1945,Fernanda Gomes,Rio de Janeiro,RJ
1946,Diego Ribeiro,Goiânia,GO
1947,Diego Ferreira,Goiânia,GO
1948,Amanda Oliveira,São Paulo,SP
1949,Gabriel Costa,Salvador,BA
1950,Larissa Gomes,Recife,PE
1951,Diego Lima,Curitiba,PR
1952,Bruno Souza,Salvador,BA
1953,Amanda Martins,Recife,PE
1954,Rafael Ribeiro,Porto Alegre,RS
1955,Fernanda Ribeiro,Rio de Janeiro,RJ
1956,Renato Santos,Rio de Janeiro,Rj
1957,Pedro Costa,Goiânia,Go
1958,Larissa Barbosa,São Paulo,SP
1959,Diego Lima,Recife,PE
1960,Larissa Oliveira,,df
1961,João Martins,Fortaleza,CE
1962,Diego Souza,Goiânia,GO
1963,Diego Alves,Curitiba,Pr
1964,Diego Ferreira,São Paulo,SP
1965,Juliana Oliveira,Salvador,BA
1966,Larissa Oliveira,Porto Alegre,RS
1967,Lucas Silva,Goiânia,GO
1968,Diego Souza,Recife,PE
1969,Maria Ferreira,São Paulo,SP
1970,Juliana Oliveira,São Paulo,SP
1971,Gabriel Ferreira,São Paulo,SP
1972,Pedro Lima,Brasília,DF
1973,Ana Mendes,Belo Horizonte,MG
1974,Juliana Martins,Curitiba,PR
1975,Rafael Rocha,Curitiba,PR
1976,João Ferreira,Belo Horizonte,MG
1977,Ana Gomes,Brasília,DF
1978,Mariana Pereira,Recife,PE
1979,Carlos Martins,Recife,PE
1980,Ana Carvalho,Brasília,DF
1981,Gabriel Lima,Rio de Janeiro,RJ
1982,Ana Lima,Salvador,BA
1983,Fernanda Souza,Salvador,BA
1984,João Martins,Recife,PE
1985,Patricia Alves,Goiânia,GO
1986,Fernanda Mendes,Rio de Janeiro,RJ
1987,Fernanda Martins,Belo Horizonte,MG
1988,Carlos Costa,Belo Horizonte,MG
1989,Ana Alves,Rio de Janeiro,RJ
1990, Lucas Lima ,,df
1991,Maria Gomes,Brasília,DF
1992,Fernanda Alves,Salvador,BA
1993, Patricia Souza ,Porto Alegre,RS
1994,Juliana Martins,Belo Horizonte,MG
1995, Maria Silva ,São Paulo,SP
1996,Camila Barbosa,Porto Alegre,RS
1997,Mariana Mendes,Recife,PE
1998,Carlos Silva,Fortaleza,CE
1999,Juliana Ferreira,Goiânia,GO
2000,Bruno Pereira,Goiânia,GO
2001,Ana Oliveira,São Paulo,SP
2002,Lucas Pereira,Recife,PE
2003, Larissa Carvalho ,Porto Alegre,RS
2004,Lucas Lima,São Paulo,SP
2005,Bruno Ferreira,Salvador,BA
2006,Patricia Santos,Recife,PE
2007,Diego Silva,Curitiba,PR
2008,Ana Ribeiro,São Paulo,SP
2009, Lucas Gomes ,Recife,PE
2010,Pedro Costa,Recife,PE
2011,Gabriel Gomes,Goiânia,GO
2012,Mariana Pereira,Goiânia,GO
2013,Diego Rocha,Fortaleza,CE
2014,Camila Alves,Porto Alegre,RS
2015,Mariana Alves,São Paulo,SP
2016,Ana Mendes,Curitiba,PR
2017,Fernanda Pereira,Fortaleza,CE
2018,Amanda Ferreira,Salvador,
2019,Larissa Mendes,Curitiba,PR
2020,Renato Souza,São Paulo,SP
2021,Bruno Costa,Porto Alegre,RS
2022,Thiago Oliveira,Brasília,DF
2023,Amanda Pereira,Recife,PE
2024,Thiago Gomes,Curitiba,PR
2025,Patricia Ferreira,Curitiba,PR
2026,Mariana Rocha,Curitiba,PR
2027,Thiago Barbosa,Curitiba,PR
2028,,Curitiba,PR
2029,Amanda Pereira,Rio de Janeiro,RJ
2030,Rafael Gomes,Rio de Janeiro,RJ
2031,João Oliveira,Brasília,DF
2032,João Souza,Curitiba,PR
2033,Ana Silva,São Paulo,SP
2034,Renato Santos,Belo Horizonte,MG
2035,Rafael Costa,Porto Alegre,RS
2036,Maria Mendes,Fortaleza,CE
2037,Carlos Ribeiro,Rio de Janeiro,RJ
2038,Ana Silva,,mg
2039,Ana Ferreira,Porto Alegre,RS
2040,Gabriel Oliveira,Recife,PE
2041,Carlos Ribeiro,Salvador,Ba
2042,Juliana Santos,São Paulo,SP
2043,Diego Carvalho,Goiânia,GO
2044,Camila Ribeiro,Salvador,BA
2045,Beatriz Ferreira,Porto Alegre,RS
2046,Pedro Silva,Curitiba,PR
2047,Ana Gomes,Recife,PE
2048,Beatriz Santos,Rio de Janeiro,RJ
2049,Bruno Lima,Rio de Janeiro,RJ
2050,Gabriel Ferreira,Salvador,BA
2051,Patricia Carvalho,Curitiba,PR
2052,Fernanda Gomes,Brasília,DF
2053,Beatriz Alves,Brasília,
2054,Diego Alves,Rio de Janeiro,RJ
2055,,São Paulo,SP
2056,Ana Oliveira,São Paulo,SP
2057,Ana Ribeiro,Recife,PE
2058,Patricia Alves,Belo Horizonte,MG
2059, Ana Oliveira ,Curitiba,PR
2060,,Brasília,DF
2061,Thiago Santos,Recife,PE
2062,João Lima,Salvador,BA
2063,João Martins,Curitiba,PR
2064,Ana Ribeiro,Recife,PE
2065,João Ribeiro,Rio de Janeiro,RJ
2066,Maria Costa,Fortaleza,CE
2067,Patricia Rocha,Fortaleza,CE
2068,Thiago Ribeiro,Belo Horizonte,MG
2069,Pedro Gomes,Curitiba,PR
2070,Maria Alves,Brasília,DF
2071,Larissa Santos,Recife,PE
2072,Gabriel Gomes,Curitiba,Pr
2073,Patricia Pereira,Porto Alegre,RS
2074, Amanda Carvalho ,São Paulo,SP
2075,Carlos Santos,Belo Horizonte,MG
2076,Camila Pereira,Fortaleza,CE
2077,Fernanda Mendes,Rio de Janeiro,RJ
2078,Thiago Barbosa,São Paulo,sp
2079,Camila Silva,Salvador,BA
2080,Diego Pereira,Salvador,BA
2081,Ana Oliveira,Salvador,BA
2082,Carlos Lima,São Paulo,SP
2083,Thiago Souza,Porto Alegre,RS
2084,Pedro Santos,Belo Horizonte,MG
2085,Ana Costa,Fortaleza,CE
2086,Diego Carvalho,Recife,PE
2087,Juliana Martins,São Paulo,SP
2088,Gabriel Alves,Belo Horizonte,MG
2089,Ana Barbosa,Rio de Janeiro,RJ
2090,Camila Santos,Recife,
2091,Camila Costa,Rio de Janeiro,RJ
2092,Pedro Santos,Curitiba,PR
2093,Beatriz Mendes,Recife,PE
2094,Carlos Barbosa,São Paulo,SP
2095,Patricia Lima,Recife,PE
2096,Renato Ferreira,Rio de Janeiro,RJ
2097,Bruno Souza,Goiânia,GO
2098, Fernanda Silva ,Curitiba,PR
2099,Mariana Gomes,Rio de Janeiro,RJ
2100,Pedro Ferreira,Recife,PE
2101,Rafael Oliveira,Rio de Janeiro,RJ
2102,Gabriel Martins,Belo Horizonte,MG
2103, Renato Barbosa ,Belo Horizonte,MG
2104,Bruno Rocha,São Paulo,SP
2105,Ana Pereira,Salvador,BA
2106,Gabriel Souza,Salvador,BA
2107,Lucas Souza,Belo Horizonte,MG
2108,Patricia Mendes,Porto Alegre,RS
2109,Pedro Mendes,Brasília,
2110,Rafael Martins,Fortaleza,CE
2111,Mariana Souza,Rio de Janeiro,RJ
2112,Camila Costa,Belo Horizonte,MG
2113,Beatriz Costa,Brasília,DF
2114,Gabriel Silva,Fortaleza,CE
2115,Pedro Lima,Salvador,BA
2116,Renato Silva,Curitiba,PR
2117,Beatriz Carvalho,Rio de Janeiro,RJ
2118,Bruno Silva,Recife,PE
2119,Rafael Oliveira,São Paulo,SP
2120,Patricia Costa,Goiânia,GO
2121,Lucas Silva,Salvador,BA
2122,,Porto Alegre,RS
2123,Beatriz Rocha,Brasília,DF
2124,Larissa Martins,Fortaleza,CE
2125,Mariana Rocha,Brasília,DF
2126,Mariana Martins,Brasília,DF
2127,Patricia Ribeiro,Goiânia,GO
2128,Carlos Santos,Rio de Janeiro,
2129,,Brasília,DF
2130,Amanda Oliveira,Recife,PE
2131,Camila Martins,Belo Horizonte,MG
2132,Gabriel Oliveira,Belo Horizonte,MG
2133,Juliana Rocha,Brasília,DF
2134,Gabriel Silva,Salvador,BA
2135,Bruno Mendes,Porto Alegre,RS
2136,Patricia Alves,São Paulo,SP
2137,João Silva,Curitiba,PR
2138,Diego Carvalho,Salvador,BA
2139,Patricia Alves,Fortaleza,CE
2140,Gabriel Souza,Goiânia,GO
2141,Gabriel Costa,Brasília,DF
2142,Patricia Alves,Rio de Janeiro,RJ
2143,Carlos Gomes,Porto Alegre,RS
2144,Renato Pereira,Rio de Janeiro,
